CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Attrition_Flag
720467583,52,M,2,High School,Single,$80K - $120K,Blue,46,3,3,2,34516.0,2517,31999.0,0.685,3072,67,0.675,0.073,Existing Customer
716549058,45,F,4,Uneducated,Married,$40K - $60K,Blue,36,3,1,3,3111.0,2290,821.0,1.612,1998,41,0.464,0.736,Existing Customer
713533983,56,M,1,Graduate,Married,$120K +,Blue,48,6,3,4,2585.0,1207,1378.0,0.44,1590,33,0.32,0.467,Existing Customer
787463508,26,M,0,Graduate,Single,Less than $40K,Blue,13,5,2,4,2469.0,2410,59.0,0.544,1027,20,0.176,0.976,Attrited Customer
710256708,30,M,1,Unknown,Single,Less than $40K,Blue,19,5,2,0,8744.0,1712,7032.0,0.895,2579,68,0.659,0.196,Existing Customer
708980283,34,M,3,High School,Married,$80K - $120K,Blue,23,5,1,4,4185.0,2517,1668.0,0.861,2179,55,0.774,0.601,Existing Customer
719484408,39,M,3,Uneducated,Married,$60K - $80K,Blue,36,6,2,4,4759.0,1459,3300.0,1.24,2903,57,0.9,0.307,Existing Customer
710023233,36,M,3,Graduate,Single,$120K +,Blue,36,6,2,4,24457.0,1300,23157.0,0.914,2739,65,0.912,0.053,Existing Customer
789101883,32,M,3,Unknown,Single,$120K +,Blue,20,6,2,2,14244.0,1673,12571.0,0.699,2729,66,0.535,0.117,Existing Customer
778381608,48,M,4,Doctorate,Single,$80K - $120K,Blue,28,3,3,4,6572.0,417,6155.0,0.584,1766,46,0.533,0.063,Attrited Customer
787492908,50,F,2,Uneducated,Married,Unknown,Blue,34,5,3,2,23381.0,905,22476.0,0.645,4357,73,0.521,0.039,Existing Customer
709932558,39,F,2,Uneducated,Married,Less than $40K,Blue,26,5,3,2,3471.0,2517,954.0,0.743,1771,34,0.889,0.725,Existing Customer
780219483,61,F,0,Graduate,Married,Less than $40K,Blue,51,4,2,1,2250.0,1041,1209.0,0.678,1339,28,0.867,0.463,Existing Customer
708590658,65,F,1,Unknown,Married,Unknown,Blue,53,5,3,2,15965.0,2312,13653.0,0.59,1619,40,0.538,0.145,Existing Customer
715143333,45,F,1,High School,Divorced,Less than $40K,Blue,36,6,2,2,9433.0,1578,7855.0,0.66,3910,81,0.653,0.167,Existing Customer
801048483,34,M,3,Uneducated,Divorced,$120K +,Blue,28,4,3,3,9180.0,1814,7366.0,0.628,2646,49,0.633,0.198,Existing Customer
711913833,37,M,3,Graduate,Married,$40K - $60K,Blue,36,4,2,4,8818.0,1437,7381.0,0.649,1865,31,0.938,0.163,Existing Customer
715413483,44,F,3,Graduate,Single,Less than $40K,Blue,36,5,1,3,4066.0,1028,3038.0,0.972,3888,77,0.604,0.253,Existing Customer
715750758,56,M,1,Uneducated,Married,$80K - $120K,Blue,36,6,1,1,9031.0,1535,7496.0,0.69,1602,35,0.591,0.17,Existing Customer
714062958,36,M,4,Unknown,Single,$40K - $60K,Blue,36,6,1,2,9887.0,994,8893.0,0.488,2552,64,0.455,0.101,Existing Customer
710458758,65,F,0,Graduate,Married,Less than $40K,Blue,53,5,3,5,4161.0,2491,1670.0,0.41,1203,30,0.579,0.599,Existing Customer
719494983,26,M,0,Graduate,Single,Less than $40K,Blue,15,6,3,3,2740.0,2069,671.0,0.418,1997,44,0.419,0.755,Existing Customer
710586483,26,F,0,High School,Single,Unknown,Blue,13,1,2,4,6152.0,0,6152.0,0.391,968,23,0.533,0.0,Attrited Customer
772637058,34,M,3,Uneducated,Married,$60K - $80K,Blue,24,3,1,4,8167.0,1740,6427.0,1.455,2141,51,0.7,0.213,Existing Customer
718229133,51,M,2,College,Married,$120K +,Blue,41,6,2,4,23742.0,0,23742.0,0.769,3783,57,0.676,0.0,Existing Customer
718423533,57,M,3,College,Unknown,$60K - $80K,Blue,50,6,3,4,16791.0,1181,15610.0,0.55,2983,74,0.682,0.07,Existing Customer
781089708,30,M,0,Graduate,Divorced,$80K - $120K,Blue,23,6,1,2,26783.0,1285,25498.0,0.59,2495,46,0.769,0.048,Existing Customer
773082033,35,M,1,Post-Graduate,Married,$80K - $120K,Blue,27,3,3,4,25516.0,1363,24153.0,1.172,2317,38,0.727,0.053,Existing Customer
815288583,32,M,0,Graduate,Married,$40K - $60K,Blue,27,3,3,2,4815.0,1591,3224.0,1.409,2501,36,0.714,0.33,Existing Customer
720431433,62,M,1,Graduate,Married,Unknown,Blue,36,5,2,2,3198.0,2308,890.0,0.724,1402,35,0.842,0.722,Existing Customer
709164408,32,M,1,Uneducated,Married,Less than $40K,Blue,23,1,3,3,2218.0,1696,522.0,0.367,730,20,0.429,0.765,Attrited Customer
710567508,53,M,3,High School,Married,$80K - $120K,Blue,44,4,2,3,23462.0,2202,21260.0,0.571,1387,33,0.65,0.094,Existing Customer
719427333,55,M,3,College,Married,$60K - $80K,Blue,36,5,4,4,2252.0,1737,515.0,0.685,1291,27,0.5,0.771,Existing Customer
714765408,26,F,1,Unknown,Single,Less than $40K,Blue,36,4,3,3,2557.0,1990,567.0,0.575,2266,57,0.357,0.778,Existing Customer
709785783,35,F,0,Graduate,Single,Less than $40K,Blue,25,5,3,4,2300.0,0,2300.0,0.877,1485,34,0.478,0.0,Attrited Customer
809290308,31,F,0,Graduate,Married,Less than $40K,Blue,26,3,1,1,3540.0,1173,2367.0,1.106,1912,45,0.667,0.331,Existing Customer
779598183,53,M,3,Unknown,Single,$60K - $80K,Blue,42,6,1,2,22938.0,1700,21238.0,0.636,3428,54,0.5,0.074,Existing Customer
779783508,45,M,2,Graduate,Married,$40K - $60K,Blue,34,5,1,3,13129.0,901,12228.0,0.825,2564,56,0.474,0.069,Existing Customer
719568333,39,M,3,Unknown,Single,$80K - $120K,Silver,36,5,3,2,34516.0,1900,32616.0,1.002,1668,36,0.714,0.055,Existing Customer
719207733,61,F,0,High School,Married,Less than $40K,Blue,53,5,2,0,3396.0,802,2594.0,0.548,1418,36,0.5,0.236,Existing Customer
715533108,31,F,0,Uneducated,Single,Less than $40K,Blue,20,4,3,4,4712.0,955,3757.0,0.855,2568,62,0.59,0.203,Existing Customer
714816258,37,M,2,Graduate,Single,$60K - $80K,Blue,36,4,2,2,7638.0,947,6691.0,0.682,2336,58,0.611,0.124,Existing Customer
787573683,41,M,3,Post-Graduate,Married,$60K - $80K,Blue,34,4,2,2,2624.0,1319,1305.0,0.768,4189,74,0.609,0.503,Existing Customer
804310758,58,M,3,Graduate,Married,$120K +,Blue,52,5,2,5,17934.0,1578,16356.0,0.593,2005,48,0.778,0.088,Existing Customer
792912708,45,M,5,Graduate,Married,$40K - $60K,Silver,39,3,1,5,15198.0,2098,13100.0,0.8,3183,64,0.73,0.138,Existing Customer
719078283,57,F,4,High School,Married,Less than $40K,Blue,47,5,3,4,3191.0,2517,674.0,0.719,1501,35,0.591,0.789,Existing Customer
708620283,35,M,1,Unknown,Single,$60K - $80K,Blue,25,6,3,2,6053.0,2001,4052.0,0.743,2208,59,0.595,0.331,Existing Customer
770985633,39,M,2,Unknown,Married,$40K - $60K,Blue,26,6,1,2,5510.0,2027,3483.0,0.898,1980,42,0.68,0.368,Existing Customer
780094008,55,M,3,Doctorate,Married,$120K +,Blue,40,4,3,1,12875.0,1119,11756.0,0.401,1624,40,0.429,0.087,Existing Customer
716420358,41,F,2,High School,Married,$40K - $60K,Blue,36,5,2,4,2602.0,1490,1112.0,0.66,3151,78,0.66,0.573,Existing Customer
825756333,55,F,0,Uneducated,Married,Less than $40K,Blue,51,4,3,1,2041.0,1885,156.0,0.587,2118,48,0.778,0.924,Existing Customer
755273658,52,F,2,Graduate,Married,Less than $40K,Blue,45,3,3,3,2548.0,1683,865.0,0.75,2055,54,0.636,0.661,Existing Customer
709096908,57,M,2,Graduate,Married,$120K +,Blue,49,6,3,1,4698.0,984,3714.0,0.373,1865,35,0.458,0.209,Existing Customer
714840858,40,F,3,High School,Unknown,Less than $40K,Blue,31,5,2,4,2222.0,1551,671.0,0.932,3302,65,0.585,0.698,Existing Customer
721205508,47,M,4,High School,Married,$80K - $120K,Blue,36,3,3,4,8217.0,0,8217.0,0.678,1848,56,0.514,0.0,Existing Customer
786493908,42,F,4,Uneducated,Single,Less than $40K,Silver,36,4,3,3,10091.0,0,10091.0,1.121,3347,64,0.778,0.0,Existing Customer
803963808,39,M,3,Graduate,Single,$80K - $120K,Blue,34,4,3,5,19074.0,0,19074.0,0.804,3762,74,1.0,0.0,Existing Customer
806170158,39,M,4,Graduate,Single,$60K - $80K,Gold,34,3,3,2,34516.0,542,33974.0,0.866,3899,78,0.857,0.016,Existing Customer
751469808,36,M,3,Graduate,Married,$120K +,Blue,29,5,2,4,12852.0,1945,10907.0,0.659,1606,33,0.941,0.151,Existing Customer
721055058,36,M,2,Uneducated,Married,$60K - $80K,Blue,21,4,1,5,12763.0,2517,10246.0,1.631,2599,46,0.917,0.197,Existing Customer
709794333,29,M,0,Graduate,Married,Less than $40K,Blue,19,6,2,4,2827.0,1430,1397.0,0.885,1608,30,1.308,0.506,Existing Customer
718361583,56,F,2,Uneducated,Married,Unknown,Blue,36,3,3,5,8242.0,0,8242.0,0.434,1559,44,0.467,0.0,Existing Customer
714327183,37,F,4,Graduate,Married,Less than $40K,Blue,28,4,3,1,1825.0,1389,436.0,1.595,2878,54,0.636,0.761,Existing Customer
808909008,61,M,0,Post-Graduate,Married,Less than $40K,Blue,56,6,3,4,1438.3,0,1438.3,0.589,1448,31,0.292,0.0,Existing Customer
716207508,36,M,3,High School,Married,$60K - $80K,Blue,36,5,2,4,5497.0,1517,3980.0,0.624,1981,38,0.357,0.276,Existing Customer
768965208,51,F,1,Graduate,Married,$40K - $60K,Blue,45,5,2,2,6778.0,865,5913.0,0.992,3158,71,0.775,0.128,Existing Customer
720185058,46,M,3,Graduate,Married,$60K - $80K,Blue,36,2,3,4,4267.0,0,4267.0,0.862,1067,23,0.769,0.0,Attrited Customer
715220508,31,F,0,High School,Married,Less than $40K,Blue,22,4,2,1,3273.0,2517,756.0,1.465,2726,57,0.727,0.769,Existing Customer
712112733,33,M,2,Doctorate,Single,$40K - $60K,Blue,25,5,2,2,9371.0,1541,7830.0,0.781,2518,67,0.971,0.164,Existing Customer
712298883,50,F,3,High School,Single,Less than $40K,Blue,38,3,3,1,1438.3,663,775.3,0.384,2987,73,0.622,0.461,Existing Customer
717813558,57,F,3,High School,Single,Unknown,Blue,36,1,4,2,8389.0,1960,6429.0,0.384,1334,38,0.407,0.234,Attrited Customer
716823408,65,M,0,Doctorate,Single,Unknown,Blue,56,3,2,2,28410.0,1608,26802.0,0.913,2278,77,1.139,0.057,Existing Customer
719089383,48,M,2,High School,Married,$40K - $60K,Blue,29,3,2,1,6168.0,2371,3797.0,0.668,4303,80,0.509,0.384,Existing Customer
710039208,57,F,3,Unknown,Single,Unknown,Blue,40,3,3,1,2111.0,966,1145.0,0.923,3871,87,0.706,0.458,Existing Customer
780237033,63,F,1,Unknown,Married,$40K - $60K,Blue,49,3,1,3,3141.0,1819,1322.0,0.497,1539,35,0.522,0.579,Existing Customer
720986958,50,F,2,Graduate,Divorced,$40K - $60K,Blue,40,6,2,5,8307.0,2517,5790.0,1.743,2293,36,0.8,0.303,Existing Customer
709473708,39,M,3,Graduate,Married,$80K - $120K,Blue,31,4,2,3,30753.0,1661,29092.0,0.681,1780,33,0.941,0.054,Existing Customer
708593883,39,M,2,College,Married,$60K - $80K,Blue,26,3,1,4,2731.0,1573,1158.0,0.943,1813,38,0.727,0.576,Existing Customer
710241858,39,F,4,Unknown,Married,Less than $40K,Blue,31,6,1,4,2890.0,0,2890.0,0.545,2040,36,0.44,0.0,Existing Customer
715392558,52,M,1,Unknown,Single,$120K +,Blue,44,6,1,2,34516.0,0,34516.0,1.03,2848,56,0.75,0.0,Existing Customer
717399183,37,M,1,Graduate,Married,$80K - $120K,Blue,26,6,3,1,8058.0,1176,6882.0,1.164,2774,52,0.625,0.146,Existing Customer
817925058,50,F,2,Uneducated,Married,Unknown,Blue,45,6,1,4,5660.0,2401,3259.0,0.779,1932,35,0.346,0.424,Existing Customer
716029158,59,M,0,Unknown,Married,$60K - $80K,Blue,36,6,4,5,4230.0,1366,2864.0,0.63,1480,35,0.458,0.323,Existing Customer
715043508,38,M,2,Graduate,Unknown,$40K - $60K,Blue,36,4,3,4,9515.0,0,9515.0,0.79,4642,61,0.605,0.0,Existing Customer
716610558,65,F,0,High School,Single,$40K - $60K,Blue,36,3,3,3,10962.0,1559,9403.0,0.708,2724,71,0.651,0.142,Existing Customer
716768808,57,M,1,Unknown,Married,$120K +,Blue,36,6,2,4,23848.0,1967,21881.0,0.462,1591,43,0.72,0.082,Existing Customer
795810633,65,M,0,Uneducated,Married,Unknown,Blue,56,3,3,2,10144.0,1295,8849.0,0.758,1234,24,1.182,0.128,Existing Customer
779925033,38,F,4,Graduate,Married,$40K - $60K,Blue,22,4,3,4,2997.0,1969,1028.0,1.235,2807,60,0.714,0.657,Existing Customer
790225758,41,M,2,College,Single,$80K - $120K,Blue,35,6,3,3,2647.0,620,2027.0,0.664,2262,47,0.424,0.234,Existing Customer
713879283,55,F,2,Graduate,Married,Less than $40K,Blue,47,3,1,2,4580.0,1300,3280.0,0.519,1694,34,0.7,0.284,Existing Customer
715968858,28,M,0,Post-Graduate,Married,Unknown,Blue,13,4,1,2,2608.0,1630,978.0,0.521,1822,33,0.32,0.625,Existing Customer
767687208,31,M,2,Unknown,Single,$80K - $120K,Blue,24,6,3,3,34516.0,1180,33336.0,0.801,2329,69,0.605,0.034,Existing Customer
778728783,39,F,2,Unknown,Married,Less than $40K,Blue,19,5,3,1,3156.0,2095,1061.0,1.281,2739,56,0.75,0.664,Existing Customer
713637783,44,F,3,Graduate,Married,Unknown,Blue,31,5,2,0,24936.0,2053,22883.0,0.716,1810,38,0.727,0.082,Existing Customer
718162908,55,M,3,College,Married,$80K - $120K,Blue,42,3,2,1,26101.0,614,25487.0,0.397,1472,48,0.412,0.024,Existing Customer
708664008,57,M,3,College,Married,$80K - $120K,Blue,45,6,3,4,14270.0,0,14270.0,0.398,1222,37,0.423,0.0,Existing Customer
711929058,28,M,0,High School,Married,Unknown,Blue,21,5,3,5,25618.0,1209,24409.0,1.228,2157,49,1.882,0.047,Existing Customer
770781558,35,F,2,Graduate,Married,Less than $40K,Blue,21,5,1,2,3230.0,2517,713.0,0.677,1914,31,0.348,0.779,Existing Customer
790048158,46,F,4,College,Married,Less than $40K,Blue,38,3,3,3,8881.0,1865,7016.0,1.279,2632,54,1.077,0.21,Existing Customer
721258158,65,F,1,Uneducated,Single,Unknown,Blue,51,3,3,5,11037.0,1491,9546.0,0.651,2429,63,0.75,0.135,Existing Customer
786480183,50,F,2,Uneducated,Married,Unknown,Blue,44,6,2,5,16763.0,0,16763.0,0.88,3626,69,0.683,0.0,Existing Customer
721378008,31,M,0,Uneducated,Divorced,$40K - $60K,Blue,21,6,2,2,2621.0,1461,1160.0,0.775,2718,71,0.775,0.557,Existing Customer
786566733,49,M,2,Unknown,Single,$80K - $120K,Blue,43,3,3,5,4939.0,1190,3749.0,0.557,3764,64,0.524,0.241,Existing Customer
794551383,50,F,3,College,Single,Less than $40K,Blue,32,5,3,4,4419.0,1218,3201.0,0.879,4535,75,0.562,0.276,Existing Customer
820981383,44,F,4,High School,Divorced,Less than $40K,Blue,39,5,1,4,9235.0,1796,7439.0,0.958,1739,42,0.448,0.194,Existing Customer
713366583,63,F,1,High School,Married,Less than $40K,Blue,56,6,1,3,3055.0,1685,1370.0,0.541,1405,40,0.481,0.552,Existing Customer
767311008,41,M,1,Graduate,Divorced,$80K - $120K,Blue,35,6,2,3,19412.0,770,18642.0,0.755,1576,41,0.952,0.04,Existing Customer
716624133,56,M,1,Unknown,Married,$80K - $120K,Blue,36,6,1,3,12786.0,1880,10906.0,0.702,1205,19,0.462,0.147,Existing Customer
712727283,55,M,1,Graduate,Married,$60K - $80K,Blue,36,4,2,3,4666.0,1275,3391.0,0.397,1281,28,0.75,0.273,Existing Customer
716059608,48,F,4,College,Single,Less than $40K,Blue,38,4,3,3,4894.0,1505,3389.0,0.78,3277,67,0.558,0.308,Existing Customer
708292833,35,M,2,High School,Single,$120K +,Blue,36,4,2,3,27389.0,1250,26139.0,0.641,2754,60,0.463,0.046,Existing Customer
720013083,30,F,0,Post-Graduate,Single,Less than $40K,Blue,18,6,3,2,2132.0,797,1335.0,0.779,3265,74,0.574,0.374,Existing Customer
710540883,37,M,3,High School,Single,$80K - $120K,Blue,24,5,3,2,6590.0,0,6590.0,0.714,2449,67,0.634,0.0,Existing Customer
709212183,53,F,2,Graduate,Married,Less than $40K,Blue,36,6,1,3,3176.0,1470,1706.0,0.388,1634,53,0.472,0.463,Existing Customer
713424108,37,M,1,Graduate,Single,$60K - $80K,Blue,27,4,1,3,4288.0,2349,1939.0,0.718,2591,57,0.541,0.548,Existing Customer
718476033,65,F,0,Uneducated,Single,Unknown,Blue,56,5,3,5,20130.0,2355,17775.0,0.716,2444,49,0.633,0.117,Existing Customer
815001108,48,M,2,Doctorate,Single,Less than $40K,Blue,43,3,3,2,5945.0,1685,4260.0,0.9,3598,67,0.718,0.283,Existing Customer
709802208,37,M,1,Graduate,Married,$40K - $60K,Blue,17,3,1,4,3350.0,0,3350.0,1.316,2849,61,0.694,0.0,Existing Customer
713445183,35,M,1,High School,Married,$60K - $80K,Blue,26,4,3,2,4008.0,1841,2167.0,1.504,2794,58,1.148,0.459,Existing Customer
717310458,35,F,3,Graduate,Single,Less than $40K,Blue,27,3,3,2,5780.0,938,4842.0,0.988,2960,65,0.757,0.162,Existing Customer
789158433,49,F,2,High School,Unknown,$40K - $60K,Blue,38,4,1,2,2497.0,1674,823.0,0.701,2922,53,0.963,0.67,Existing Customer
788761608,26,F,0,High School,Single,Unknown,Blue,13,3,3,4,10286.0,2286,8000.0,0.671,2564,57,0.462,0.222,Existing Customer
709916058,58,M,1,Unknown,Married,$60K - $80K,Blue,36,3,1,3,2347.0,2163,184.0,0.615,1631,40,0.29,0.922,Existing Customer
789804933,29,F,2,Uneducated,Single,Unknown,Blue,18,4,1,2,23125.0,1236,21889.0,0.995,2536,69,0.865,0.053,Existing Customer
780070833,58,F,2,Unknown,Married,Less than $40K,Blue,43,6,2,2,3034.0,2517,517.0,0.63,1617,29,1.417,0.83,Existing Customer
772776033,33,M,2,College,Single,$80K - $120K,Blue,23,3,4,3,7081.0,1874,5207.0,0.699,2249,47,1.35,0.265,Existing Customer
719804208,36,M,2,Graduate,Married,$40K - $60K,Blue,28,5,1,3,6824.0,1873,4951.0,0.563,1933,48,0.655,0.274,Existing Customer
715077483,47,F,3,Doctorate,Married,Less than $40K,Blue,36,4,3,4,1438.3,772,666.3,1.451,2250,40,0.905,0.537,Existing Customer
717000858,41,M,2,Graduate,Married,Less than $40K,Blue,29,3,2,2,2683.0,1738,945.0,0.745,2274,52,0.733,0.648,Existing Customer
792402483,46,M,4,Graduate,Single,$60K - $80K,Blue,40,5,2,1,12280.0,985,11295.0,0.841,4263,70,1.0,0.08,Existing Customer
712973733,58,M,4,Graduate,Married,$60K - $80K,Blue,36,3,2,2,14607.0,1480,13127.0,0.346,1393,38,0.462,0.101,Existing Customer
813213558,53,F,1,Doctorate,Single,Less than $40K,Blue,48,4,3,3,2267.0,1469,798.0,0.716,3709,64,0.684,0.648,Existing Customer
718215033,54,F,3,Unknown,Married,Less than $40K,Blue,36,6,2,4,2556.0,2260,296.0,0.487,1401,30,0.579,0.884,Existing Customer
717207408,39,F,1,Uneducated,Divorced,Unknown,Blue,34,4,1,2,12512.0,666,11846.0,0.914,2995,60,0.875,0.053,Existing Customer
711426033,49,M,2,Graduate,Married,$80K - $120K,Blue,39,3,2,2,11332.0,946,10386.0,0.857,3806,65,0.667,0.083,Existing Customer
719233833,35,F,3,High School,Married,Less than $40K,Blue,23,3,3,4,3073.0,526,2547.0,0.702,1944,55,0.618,0.171,Existing Customer
716864733,47,M,3,College,Married,$120K +,Silver,27,6,3,3,34516.0,2315,32201.0,0.599,1805,46,0.704,0.067,Existing Customer
821168733,38,M,3,Graduate,Married,$60K - $80K,Blue,34,6,3,3,5323.0,2301,3022.0,0.68,1783,33,0.65,0.432,Existing Customer
710135058,56,M,1,Graduate,Married,$80K - $120K,Blue,44,3,1,0,9078.0,1501,7577.0,0.51,1543,34,0.545,0.165,Existing Customer
720228708,56,M,2,High School,Married,$120K +,Blue,46,4,1,3,27029.0,1347,25682.0,0.381,1302,27,0.421,0.05,Existing Customer
718618458,38,M,3,High School,Single,$60K - $80K,Blue,25,5,1,4,9859.0,1305,8554.0,0.722,4345,72,0.674,0.132,Existing Customer
719470458,46,M,3,College,Single,$80K - $120K,Blue,39,1,4,3,4026.0,243,3783.0,0.738,1102,27,0.8,0.06,Attrited Customer
719587158,37,M,1,High School,Single,$40K - $60K,Blue,25,3,2,3,2608.0,1799,809.0,0.732,2565,72,0.636,0.69,Existing Customer
715499808,63,F,0,Unknown,Married,Less than $40K,Blue,36,4,1,4,3552.0,2517,1035.0,0.465,1342,26,1.0,0.709,Existing Customer
718589133,65,F,1,Graduate,Single,Less than $40K,Blue,56,6,2,2,4613.0,1619,2994.0,0.697,2328,62,0.722,0.351,Existing Customer
789235383,38,M,4,College,Married,$80K - $120K,Blue,27,5,2,4,10386.0,1909,8477.0,1.43,2119,52,1.08,0.184,Existing Customer
773364483,45,F,4,Doctorate,Unknown,Unknown,Silver,39,4,1,2,34516.0,1298,33218.0,0.757,1906,39,0.773,0.038,Existing Customer
713548158,26,M,0,College,Single,$40K - $60K,Blue,36,5,2,3,2657.0,1611,1046.0,0.599,2349,41,0.464,0.606,Existing Customer
720264783,58,F,2,Graduate,Married,Less than $40K,Blue,44,4,2,3,5031.0,1327,3704.0,0.553,1433,34,0.889,0.264,Existing Customer
715319958,48,M,3,Uneducated,Married,$120K +,Blue,36,5,2,4,34516.0,787,33729.0,0.763,1312,32,0.6,0.023,Attrited Customer
710528583,26,F,0,Unknown,Single,$40K - $60K,Blue,16,6,2,4,1612.0,835,777.0,0.588,2148,40,0.379,0.518,Existing Customer
809990883,48,F,3,Graduate,Single,Less than $40K,Blue,43,6,2,2,2423.0,1773,650.0,0.574,2038,64,0.362,0.732,Existing Customer
714412308,33,M,3,Graduate,Married,$80K - $120K,Blue,36,6,3,5,7140.0,0,7140.0,0.401,916,18,0.2,0.0,Attrited Customer
772303458,62,F,0,Doctorate,Married,$40K - $60K,Blue,51,3,3,2,3377.0,948,2429.0,0.461,1407,44,0.467,0.281,Existing Customer
721243083,55,M,3,Uneducated,Divorced,$80K - $120K,Blue,41,1,3,4,34516.0,2408,32108.0,0.796,1187,40,0.6,0.07,Attrited Customer
711990933,40,F,2,Graduate,Single,Less than $40K,Blue,29,4,3,2,2295.0,0,2295.0,0.699,3292,62,0.824,0.0,Existing Customer
819977058,46,M,2,High School,Single,$40K - $60K,Blue,41,3,3,2,3150.0,1543,1607.0,0.998,3432,71,0.972,0.49,Existing Customer
721467258,58,M,1,High School,Married,$40K - $60K,Blue,36,3,2,5,2165.0,1135,1030.0,0.707,1541,33,0.833,0.524,Existing Customer
719976558,47,M,2,Graduate,Unknown,$60K - $80K,Blue,34,3,2,4,4249.0,1562,2687.0,0.773,1881,49,0.815,0.368,Existing Customer
718824783,50,M,2,Unknown,Divorced,$60K - $80K,Blue,41,6,1,3,2966.0,1433,1533.0,0.49,1986,50,0.613,0.483,Existing Customer
713303733,53,M,1,Graduate,Married,$120K +,Blue,41,6,3,2,1612.0,744,868.0,0.636,1564,33,0.5,0.462,Existing Customer
711129483,45,M,3,Graduate,Married,$60K - $80K,Blue,36,3,1,3,14593.0,1504,13089.0,0.668,3447,72,0.895,0.103,Existing Customer
779618433,48,M,4,Uneducated,Single,$40K - $60K,Blue,38,6,3,2,8327.0,1551,6776.0,0.463,4428,82,0.822,0.186,Existing Customer
797757333,43,M,3,Post-Graduate,Married,$60K - $80K,Gold,37,6,1,2,34516.0,1580,32936.0,0.707,4149,86,0.755,0.046,Existing Customer
814497483,60,M,0,Uneducated,Married,$60K - $80K,Blue,55,6,1,2,6479.0,1393,5086.0,0.468,1618,47,0.958,0.215,Existing Customer
709623483,56,M,2,High School,Married,$120K +,Blue,41,4,1,3,18442.0,1470,16972.0,0.491,1281,36,0.8,0.08,Existing Customer
709056558,43,F,3,College,Married,$40K - $60K,Blue,31,5,3,2,2800.0,2517,283.0,0.816,1994,41,0.64,0.899,Existing Customer
708238833,57,F,3,High School,Married,Less than $40K,Blue,36,6,2,3,3032.0,2215,817.0,0.408,1387,30,0.579,0.731,Existing Customer
813261408,52,F,1,Uneducated,Married,$40K - $60K,Blue,47,6,3,3,2151.0,1338,813.0,0.926,3446,58,1.0,0.622,Existing Customer
720424608,56,F,1,Unknown,Married,Unknown,Blue,36,6,3,2,24073.0,1084,22989.0,0.847,1341,37,1.176,0.045,Existing Customer
798022683,43,M,1,Graduate,Married,$80K - $120K,Blue,37,4,2,3,25517.0,321,25196.0,0.769,2508,44,0.294,0.013,Attrited Customer
769756983,38,M,3,Graduate,Married,$60K - $80K,Blue,32,3,1,2,7709.0,2227,5482.0,1.295,2520,61,0.848,0.289,Existing Customer
712674183,53,M,2,College,Married,$40K - $60K,Blue,33,3,3,1,4065.0,2180,1885.0,0.321,1271,36,0.2,0.536,Existing Customer
708900408,52,F,1,Graduate,Divorced,Unknown,Blue,35,3,2,4,13169.0,1499,11670.0,0.603,4370,83,0.537,0.114,Existing Customer
713625483,58,M,2,College,Married,$80K - $120K,Blue,44,3,2,2,11811.0,2508,9303.0,0.476,1469,29,0.812,0.212,Existing Customer
716869458,34,F,3,College,Single,Less than $40K,Blue,36,3,6,1,7440.0,704,6736.0,0.551,2251,63,0.537,0.095,Existing Customer
788723133,36,M,1,High School,Single,$40K - $60K,Blue,20,5,1,2,12714.0,976,11738.0,0.649,2240,53,0.395,0.077,Existing Customer
794462133,55,F,0,Graduate,Single,$40K - $60K,Blue,35,5,1,3,3735.0,1978,1757.0,0.675,1749,41,0.577,0.53,Existing Customer
712604133,54,M,1,Uneducated,Married,$80K - $120K,Blue,43,3,1,4,25882.0,1699,24183.0,0.428,1736,48,0.371,0.066,Existing Customer
714397983,36,M,2,College,Married,$40K - $60K,Blue,36,4,3,1,3877.0,1495,2382.0,0.783,1942,42,0.75,0.386,Existing Customer
